,acc,uar
fold1,0.6644444444444444,0.6651418567733705
fold2,0.6144444444444445,0.6197393591582975
fold3,0.667,0.6675708981499264
fold4,0.574,0.5731789352296752
fold5,0.673,0.6722990271377368
average,0.6385777777777778,0.6395860152898012
