,acc,uar,epoch,dataset
fold1,0.6202064896755162,0.5280912990382539,198,iemocap_msp-improv
fold1,0.6679462571976967,0.6113237909084502,198,iemocap
fold1,0.5904191616766467,0.4563949764709844,198,msp-improv
fold2,0.5943892460549386,0.5138279439530493,195,iemocap_msp-improv
fold2,0.6981132075471698,0.6300135825161159,195,iemocap
fold2,0.5478408128704487,0.4527123986988014,195,msp-improv
fold3,0.5429524603836531,0.46220108577339597,102,iemocap_msp-improv
fold3,0.5629984051036683,0.4953269894280138,102,iemocap
fold3,0.5209790209790209,0.40388799756542776,102,msp-improv
fold4,0.584478021978022,0.5351705006765277,156,iemocap_msp-improv
fold4,0.599250936329588,0.5747091350539626,156,iemocap
fold4,0.5759219088937093,0.5096683619410892,156,msp-improv
fold5,0.555247084952804,0.4816346959217731,173,iemocap_msp-improv
fold5,0.6169630642954856,0.5516621140774833,173,iemocap
fold5,0.5130841121495328,0.4411942522751901,173,msp-improv
average,0.5794546606089868,0.5041851050726001,173,iemocap_msp-improv
average,0.6290543740947216,0.5726071223968051,173,iemocap
average,0.5496490033138717,0.45277159739029854,173,msp-improv
