,acc,uar,epoch,dataset
fold1,0.7180487804878048,0.6652390661592806,174,crema-d
fold2,0.6973544973544974,0.6917952714913587,164,crema-d
fold3,0.7182795698924731,0.7118486700080074,199,crema-d
fold4,0.721102863202545,0.6821153379846937,193,crema-d
fold5,0.7319371727748691,0.6798406867391361,167,crema-d
average,0.7173445767424379,0.6861678064764953,167,crema-d
