,acc,uar,epoch,dataset
fold1,0.704398447606727,0.6705327949745331,190,iemocap_crema-d
fold2,0.6922033898305084,0.6907873482372141,178,iemocap_crema-d
fold3,0.6737315350032113,0.6509932448544125,155,iemocap_crema-d
fold4,0.6865267433987813,0.6687008080777104,184,iemocap_crema-d
fold5,0.6779359430604982,0.6583267858983131,191,iemocap_crema-d
average,0.6869592117799452,0.6678681964084365,191,iemocap_crema-d
