,acc,uar
fold1,0.56,0.5583774929242957
fold2,0.518125,0.5160192293265985
fold3,0.57,0.5702879392996206
fold4,0.53625,0.5335660978893269
fold5,0.58,0.5802576394922214
average,0.552875,0.5517016797864127
