,acc,uar
fold1,0.9488888888888889,0.9472499999999999
fold2,0.9377777777777778,0.93625
fold3,0.918,0.9179999999999999
fold4,0.918,0.9179999999999999
fold5,0.94,0.94
average,0.9325333333333333,0.9319
