,acc,rec,epoch,dataset
fold1,0.5914454277286135,0.5528009200040546,63,iemocap_msp-improv
fold1,0.6468330134357005,0.6223331869080821,63,iemocap
fold1,0.5568862275449101,0.49081193463215933,63,msp-improv
fold2,0.5751022793687902,0.5553954619824997,97,iemocap_msp-improv
fold2,0.6698113207547169,0.6933191348425263,97,iemocap
fold2,0.5325994919559696,0.5083095468559523,97,msp-improv
fold3,0.5638031693077564,0.5040512266621823,79,iemocap_msp-improv
fold3,0.5901116427432217,0.5256011189250328,79,iemocap
fold3,0.534965034965035,0.46703525288988923,79,msp-improv
fold4,0.6064560439560439,0.5789693323430756,71,iemocap_msp-improv
fold4,0.6104868913857678,0.5930246211855408,71,iemocap
fold4,0.60412147505423,0.5676785335876244,71,msp-improv
fold5,0.5347029428095502,0.4599029816804566,15,iemocap_msp-improv
fold5,0.5991792065663475,0.5311927290689351,15,iemocap
fold5,0.49065420560747663,0.4168339582912183,15,msp-improv
average,0.5743019726341508,0.5302239845344537,15,iemocap_msp-improv
average,0.6232844149771509,0.5930941581860234,15,iemocap
average,0.5438452870255241,0.49013384525136877,15,msp-improv
