,acc,uar
fold1,0.875,0.86875
fold2,0.821917808219178,0.8199248120300753
fold3,0.7397260273972602,0.7330827067669172
fold4,0.7945205479452054,0.7939189189189189
fold5,0.8082191780821918,0.8054298642533937
average,0.8078767123287671,0.804221260393861
