,acc,uar,epoch,dataset
fold1,0.5221556886227545,0.45634110877005785,193,msp-improv
fold2,0.5359864521591872,0.4748673911486122,191,msp-improv
fold3,0.513986013986014,0.4372625952333685,197,msp-improv
fold4,0.5488069414316703,0.4943367238821784,153,msp-improv
fold5,0.49626168224299066,0.43906402734225514,160,msp-improv
average,0.5234393556885234,0.46037436927529446,160,msp-improv
