,acc,uar
fold1,0.8677777777777778,0.8777777777777778
fold2,0.8677777777777778,0.856928508384819
fold3,0.848,0.8465619049143076
fold4,0.869,0.8695293030549099
fold5,0.875,0.8718939093592193
average,0.8655111111111111,0.8645382806982067
