,acc,uar
fold1,0.633125,0.6341373788927877
fold2,0.54,0.5394865382360986
fold3,0.48625,0.4972350115103593
fold4,0.47125,0.47101626092560267
fold5,0.52,0.5153952938675205
average,0.5301250000000001,0.5314540966864737
