,acc,uar
fold1,0.7871428571428571,0.7899466604823748
fold2,0.7528571428571429,0.7531539151451261
fold3,0.7542857142857143,0.7589835544853732
fold4,0.7857142857142857,0.788020127852314
fold5,0.7914285714285715,0.7917804509241915
average,0.7742857142857142,0.7763769417778759
