,acc,uar
fold1,0.605,0.6055656382335148
fold2,0.530625,0.5303117042376009
fold3,0.57625,0.5759580994107729
fold4,0.598125,0.597223243350629
fold5,0.57,0.5720599634917857
average,0.576,0.5762237297448607
