,acc,uar,epoch,dataset
fold1,0.5832335329341317,0.43770277420310466,114,msp-improv
fold2,0.54614733276884,0.3830502391053251,49,msp-improv
fold3,0.5332167832167832,0.43622208441150595,131,msp-improv
fold4,0.559652928416486,0.5253708412799322,198,msp-improv
fold5,0.45794392523364486,0.3584372181395191,61,msp-improv
average,0.5360389005139772,0.4281566314278774,61,msp-improv
