,acc,uar,epoch,dataset
fold1,0.6059880239520958,0.5174222487507352,178,msp-improv
fold2,0.5486875529212532,0.49372041583876136,152,msp-improv
fold3,0.5769230769230769,0.5180074224778835,196,msp-improv
fold4,0.5911062906724512,0.5680334816698454,173,msp-improv
fold5,0.5,0.4459596103841155,187,msp-improv
average,0.5645409888937755,0.5086286358242682,187,msp-improv
