,acc,uar,epoch,dataset
fold1,0.713170731707317,0.7139745604460328,199,crema-d
fold2,0.692063492063492,0.6828332110854449,191,crema-d
fold3,0.7204301075268817,0.7191697654021724,178,crema-d
fold4,0.6808059384941676,0.683843276605659,113,crema-d
fold5,0.7308900523560209,0.7019708844056036,124,crema-d
average,0.7074720644295759,0.7003583395889825,124,crema-d
