,acc,uar
fold1,0.9275,0.9280260631944922
fold2,0.881875,0.8820383608734716
fold3,0.843125,0.8429475938776021
fold4,0.835625,0.8343320345528741
fold5,0.865,0.8658591310574943
average,0.8706249999999999,0.870640636711187
