,acc,uar
fold1,0.7644444444444445,0.7745146839223495
fold2,0.7911111111111111,0.7820376784320007
fold3,0.806,0.7987757856178909
fold4,0.765,0.7601669344724094
fold5,0.807,0.8084252778344718
average,0.7867111111111111,0.7847840720558243
