,acc,uar
fold1,0.7085714285714285,0.7235370892252952
fold2,0.75,0.7501816341357889
fold3,0.7671428571428571,0.7722433647190052
fold4,0.76,0.7584596289521819
fold5,0.7042857142857143,0.7154711118782827
average,0.738,0.7439785657821109
