,acc,uar,epoch,dataset
fold1,0.703104786545925,0.686988557212029,192,iemocap_crema-d
fold1,0.6602687140115163,0.6927945857724898,192,iemocap
fold1,0.7248780487804878,0.6632338849184181,192,crema-d
fold2,0.6596610169491526,0.6570420898809527,191,iemocap_crema-d
fold2,0.590566037735849,0.5713825542807134,191,iemocap
fold2,0.6984126984126984,0.6507825935386674,191,crema-d
fold3,0.6929993577392421,0.6583698541063473,164,iemocap_crema-d
fold3,0.583732057416268,0.5658512000970496,164,iemocap
fold3,0.7666666666666667,0.6595219748197947,164,crema-d
fold4,0.6668923493568043,0.65114258755807,176,iemocap_crema-d
fold4,0.5692883895131086,0.5759897244092645,176,iemocap
fold4,0.7221633085896076,0.6726938163742583,176,crema-d
fold5,0.6773428232502966,0.6744884460024082,181,iemocap_crema-d
fold5,0.5950752393980848,0.5604879749531184,181,iemocap
fold5,0.7403141361256544,0.6980953470104141,181,crema-d
average,0.6800000667682842,0.6656063069519613,181,iemocap_crema-d
average,0.5997860876149654,0.5933012079025272,181,iemocap
average,0.730486971715023,0.6688655233323105,181,crema-d
