,acc,uar
fold1,0.7371428571428571,0.7257788541813042
fold2,0.73,0.7275413711583925
fold3,0.7614285714285715,0.7596708628376606
fold4,0.7,0.70186000539132
fold5,0.7371428571428571,0.736
average,0.7331428571428572,0.7301702187137353
