,acc,uar
fold1,0.8927777777777778,0.8991996836773509
fold2,0.8872222222222222,0.8765607957412864
fold3,0.8915,0.8939633358067194
fold4,0.9005,0.901890756302521
fold5,0.9295,0.9294419371359068
average,0.9003,0.900211301732757
