,acc,uar
fold1,0.6907142857142857,0.6568793269928622
fold2,0.6485714285714286,0.6394088790928123
fold3,0.6628571428571428,0.6542325185694186
fold4,0.6542857142857142,0.6503744354884811
fold5,0.6178571428571429,0.6087003222341568
average,0.6548571428571429,0.6419190964755461
