,acc,uar,epoch,dataset
fold1,0.6150442477876106,0.550040317596363,196,iemocap_msp-improv
fold1,0.6583493282149712,0.617790358238608,196,iemocap
fold1,0.5880239520958084,0.4911352875662195,196,msp-improv
fold2,0.5680888369374635,0.47894331393993633,104,iemocap_msp-improv
fold2,0.6547169811320754,0.5854290528758525,104,iemocap
fold2,0.529212531752752,0.4303939318844974,104,msp-improv
fold3,0.548790658882402,0.47054372882302575,89,iemocap_msp-improv
fold3,0.5598086124401914,0.49369266668807466,89,iemocap
fold3,0.5367132867132867,0.4391077826097041,89,msp-improv
fold4,0.5803571428571429,0.5384771857865075,179,iemocap_msp-improv
fold4,0.5749063670411985,0.5445571297582791,179,iemocap
fold4,0.5835140997830802,0.5345571095571096,179,msp-improv
fold5,0.5485841199333703,0.47367017329438327,134,iemocap_msp-improv
fold5,0.600547195622435,0.5219969549167963,134,iemocap
fold5,0.5130841121495328,0.4405364812366027,134,msp-improv
average,0.5721730012795978,0.5023349438880431,134,iemocap_msp-improv
average,0.6096656968901744,0.5526932324955222,134,iemocap
average,0.550109596498892,0.46714611857082666,134,msp-improv
