,acc,uar
fold1,0.5864285714285714,0.5784070675391921
fold2,0.6135714285714285,0.6070586694604505
fold3,0.6178571428571429,0.6153436149617297
fold4,0.6314285714285715,0.6314285714285715
fold5,0.5864285714285714,0.5854170262783682
average,0.6071428571428571,0.6035309899336625
