,acc,uar,epoch,dataset
fold1,0.6604139715394567,0.6592141005519336,186,iemocap_crema-d
fold2,0.6630508474576271,0.6637761946556389,190,iemocap_crema-d
fold3,0.6628131021194605,0.6586156167752549,169,iemocap_crema-d
fold4,0.6506431956668923,0.6304606192947553,165,iemocap_crema-d
fold5,0.666073546856465,0.6755838921381223,199,iemocap_crema-d
average,0.6605989327279803,0.6575300846831411,199,iemocap_crema-d
