,acc,uar
fold1,0.9327777777777778,0.9352521577137397
fold2,0.9388888888888889,0.9369456575570663
fold3,0.915,0.9145814581458145
fold4,0.9075,0.9071403772595703
fold5,0.947,0.9463173037237687
average,0.9282333333333334,0.9280473908799918
