,acc,uar,epoch,dataset
fold1,0.5664670658682635,0.48776462210037885,122,msp-improv
fold2,0.5300592718035563,0.5179783213717737,153,msp-improv
fold3,0.548951048951049,0.4649280159895868,119,msp-improv
fold4,0.5325379609544468,0.47602246238609874,139,msp-improv
fold5,0.508411214953271,0.4269997037692288,196,msp-improv
average,0.5372853125061173,0.47473862512341336,196,msp-improv
