,acc,uar
fold1,0.87,0.863705514128239
fold2,0.8335714285714285,0.8335394574649588
fold3,0.8514285714285714,0.8510968359048462
fold4,0.885,0.8846354847138751
fold5,0.855,0.8539963669391463
average,0.859,0.8573947318302132
