,acc,uar
fold1,0.7307142857142858,0.7106895342879487
fold2,0.7035714285714286,0.7003242728874786
fold3,0.7614285714285715,0.7532821503404924
fold4,0.7071428571428572,0.7037415945322854
fold5,0.7057142857142857,0.6989840686750759
average,0.7217142857142858,0.713404324144656
