,acc,uar
fold1,0.8155555555555556,0.8182144979055475
fold2,0.8166666666666667,0.806061362714192
fold3,0.795,0.7919401660873736
fold4,0.805,0.8056064747172611
fold5,0.849,0.8489862246556164
average,0.8162444444444444,0.814161745215998
