,acc,rec,epoch,dataset
fold1,0.6537634408602151,0.6079565439786271,146,msp-improv_crema-d
fold1,0.5820359281437125,0.5210444802315258,146,msp-improv
fold1,0.7121951219512195,0.6560373048433799,146,crema-d
fold2,0.5997177798682972,0.5485411629080119,138,msp-improv_crema-d
fold2,0.5385266723116003,0.46829885614132194,138,msp-improv
fold2,0.6761904761904762,0.6188841531578021,138,crema-d
fold3,0.6824234354194407,0.613958125500792,153,msp-improv_crema-d
fold3,0.5716783216783217,0.5072670268837634,153,msp-improv
fold3,0.7505376344086021,0.654683603071575,153,crema-d
fold4,0.6241286863270777,0.5821273799423968,113,msp-improv_crema-d
fold4,0.5433839479392625,0.510436533163806,113,msp-improv
fold4,0.7030752916224814,0.6385452204979025,113,crema-d
fold5,0.5980246913580247,0.549177707721263,148,msp-improv_crema-d
fold5,0.4747663551401869,0.4187342966236622,148,msp-improv
fold5,0.7361256544502618,0.6573600057770757,148,crema-d
average,0.6316116067666111,0.5803521840102182,148,msp-improv_crema-d
average,0.5420782450426167,0.48515623860881585,148,msp-improv
average,0.7156248357246082,0.645102057469547,148,crema-d
