,acc,uar
fold1,0.6044444444444445,0.6180670509164157
fold2,0.4633333333333333,0.4794056817783475
fold3,0.509,0.5118921775898521
fold4,0.465,0.46795208390217946
fold5,0.5835,0.5812409232209513
average,0.5250555555555555,0.5317115834815492
