,acc,uar
fold1,0.60125,0.6025314556104241
fold2,0.504375,0.5037220998899009
fold3,0.540625,0.5386445795842965
fold4,0.50625,0.5087269635668026
fold5,0.5775,0.5770730853610515
average,0.546,0.5461396368024951
