,acc,rec,epoch,dataset
fold1,0.6142034548944337,0.6364648569281145,145,iemocap
fold2,0.7150943396226415,0.69792149667593,141,iemocap
fold3,0.6124401913875598,0.5751089132226539,106,iemocap
fold4,0.6161048689138576,0.6288249266697542,118,iemocap
fold5,0.6060191518467852,0.5598329640978923,59,iemocap
average,0.6327724013330556,0.619630631518869,59,iemocap
