,acc,rec,epoch,dataset
fold1,0.6338709677419355,0.5468586076017071,97,msp-improv_crema-d
fold1,0.5844311377245509,0.47741168833369757,97,msp-improv
fold1,0.6741463414634147,0.5729034896143388,97,crema-d
fold2,0.5907808090310442,0.5720323860388956,165,msp-improv_crema-d
fold2,0.5139712108382727,0.5008844767930724,165,msp-improv
fold2,0.6867724867724868,0.6355188713458516,165,crema-d
fold3,0.6158455392809588,0.5296395299937027,175,msp-improv_crema-d
fold3,0.5,0.4099128306121201,175,msp-improv
fold3,0.6870967741935484,0.5613877416103213,175,crema-d
fold4,0.6337801608579089,0.5821943235719641,147,msp-improv_crema-d
fold4,0.561822125813449,0.5267270608179699,147,msp-improv
fold4,0.704135737009544,0.6060030916703575,147,crema-d
fold5,0.5565432098765432,0.49124387228918187,155,msp-improv_crema-d
fold5,0.4588785046728972,0.37451922419767075,155,msp-improv
fold5,0.6659685863874345,0.5764115053259178,155,crema-d
average,0.6061641373576782,0.5443937438990902,155,msp-improv_crema-d
average,0.523820595809834,0.4578910561509061,155,msp-improv
average,0.6836239851652857,0.5904449399133573,155,crema-d
