,acc,uar
fold1,0.5194444444444445,0.5074351687254913
fold2,0.5927777777777777,0.5907862444855986
fold3,0.5935,0.5931754908078529
fold4,0.574,0.5749134433473313
fold5,0.5705,0.5709689099063416
average,0.5700444444444444,0.5674558514545232
