,acc,uar
fold1,0.9316666666666666,0.9342624904677013
fold2,0.9572222222222222,0.9576139609986336
fold3,0.9,0.9000909073634964
fold4,0.9265,0.9265873015873016
fold5,0.9205,0.9206270627062707
average,0.9271777777777777,0.9278363446246807
