,acc,rec,epoch,dataset
fold1,0.6150537634408603,0.6036308711190224,60,msp-improv_crema-d
fold1,0.5365269461077844,0.5238305151556969,60,msp-improv
fold1,0.6790243902439025,0.6450703825196328,60,crema-d
fold2,0.5983066792097836,0.5655054917504121,52,msp-improv_crema-d
fold2,0.5139712108382727,0.49311984448543056,52,msp-improv
fold2,0.7037037037037037,0.6378398642404787,52,crema-d
fold3,0.62982689747004,0.6159262771882199,70,msp-improv_crema-d
fold3,0.5209790209790209,0.4797782197821165,70,msp-improv
fold3,0.6967741935483871,0.6773586102816007,70,crema-d
fold4,0.6348525469168901,0.5916735353137341,61,msp-improv_crema-d
fold4,0.5357917570498916,0.5221233312142404,61,msp-improv
fold4,0.7317073170731707,0.637981301917197,61,crema-d
fold5,0.5851851851851851,0.5534763844039529,66,msp-improv_crema-d
fold5,0.4691588785046729,0.43095411485628704,66,msp-improv
fold5,0.7151832460732984,0.645580909926528,66,crema-d
average,0.6126450144445518,0.5860425119550683,66,msp-improv_crema-d
average,0.5152855626959285,0.48996120509875424,66,msp-improv
average,0.7052785701284925,0.6487662137770874,66,crema-d
