,acc,rec,epoch,dataset
fold1,0.549410029498525,0.5328736732103122,93,iemocap_msp-improv
fold1,0.6353166986564299,0.6314122900943022,93,iemocap
fold1,0.49580838323353293,0.4585982149597483,93,msp-improv
fold2,0.586791350087668,0.5308962665845799,29,iemocap_msp-improv
fold2,0.6811320754716981,0.693055183289941,29,iemocap
fold2,0.5444538526672311,0.4754372553911287,29,msp-improv
fold3,0.5654712260216848,0.517125862594197,55,iemocap_msp-improv
fold3,0.5869218500797448,0.5519664144090142,55,iemocap
fold3,0.541958041958042,0.4574958415169846,55,msp-improv
fold4,0.5611263736263736,0.498845953601666,42,iemocap_msp-improv
fold4,0.5823970037453183,0.5655494622448646,42,iemocap
fold4,0.5488069414316703,0.456002331002331,42,msp-improv
fold5,0.526929483620211,0.47809847282284834,53,iemocap_msp-improv
fold5,0.5772913816689467,0.5602854007560206,53,iemocap
fold5,0.49252336448598133,0.4419880779139375,53,msp-improv
average,0.5579456925708924,0.5115680457627206,53,iemocap_msp-improv
average,0.6126118019244275,0.6004537501588285,53,iemocap
average,0.5247101167552916,0.45790434415682596,53,msp-improv
