,acc,uar
fold1,0.6763888888888889,0.6765625
fold2,0.673972602739726,0.6756766917293233
fold3,0.6863013698630137,0.6856015037593985
fold4,0.6342465753424658,0.6341591591591591
fold5,0.6383561643835617,0.6343891402714932
average,0.6618531202435313,0.6612777989838748
