,acc,uar
fold1,0.6092857142857143,0.6025617291568961
fold2,0.5835714285714285,0.5747133497133496
fold3,0.5907142857142857,0.5871323529411765
fold4,0.6407142857142857,0.6305692055692056
fold5,0.5471428571428572,0.5358989063119837
average,0.5942857142857143,0.5861751087385223
