,acc,uar
fold1,0.5914285714285714,0.5871827914353688
fold2,0.5564285714285714,0.5524161864850707
fold3,0.495,0.4829286417635149
fold4,0.5871428571428572,0.586988465211961
fold5,0.5707142857142857,0.5662265928557794
average,0.5601428571428572,0.555148535550339
