,acc,rec,epoch,dataset
fold1,0.577245508982036,0.5123217826456425,165,msp-improv
fold2,0.5580016934801016,0.4790557237286547,180,msp-improv
fold3,0.5209790209790209,0.44591681887007284,180,msp-improv
fold4,0.5661605206073753,0.4887741046831956,135,msp-improv
fold5,0.4719626168224299,0.36933860630990295,115,msp-improv
average,0.5388698721741928,0.4590814072474938,115,msp-improv
