,acc,uar,epoch,dataset
fold1,0.6679462571976967,0.6938406896637765,177,iemocap
fold2,0.7113207547169811,0.7115342704922167,194,iemocap
fold3,0.6220095693779905,0.5956391002929329,193,iemocap
fold4,0.5786516853932584,0.5627357795461244,161,iemocap
fold5,0.5882352941176471,0.5383036416769699,167,iemocap
average,0.6336327121607147,0.6204106963344042,167,iemocap
