,acc,rec,epoch,dataset
fold1,0.6946341463414634,0.5831949009264967,70,crema-d
fold2,0.7005291005291006,0.6275585595992023,99,crema-d
fold3,0.7182795698924731,0.6574018057526987,96,crema-d
fold4,0.704135737009544,0.5939253129869303,93,crema-d
fold5,0.6785340314136126,0.589231227068388,79,crema-d
average,0.6992225170372387,0.6102623612667432,79,crema-d
