,acc,rec,epoch,dataset
fold1,0.666882276843467,0.6435566895744284,75,iemocap_crema-d
fold1,0.6026871401151631,0.6156610488937265,75,iemocap
fold1,0.6995121951219512,0.6279678816585718,75,crema-d
fold2,0.6779661016949152,0.6650584110730104,93,iemocap_crema-d
fold2,0.6433962264150943,0.5551772910420099,93,iemocap
fold2,0.6973544973544974,0.6568343017654634,93,crema-d
fold3,0.6473988439306358,0.6234112507950761,98,iemocap_crema-d
fold3,0.5406698564593302,0.5079605664557978,98,iemocap
fold3,0.7193548387096774,0.6481936528841248,98,crema-d
fold4,0.6547054840893703,0.6020846860095689,94,iemocap_crema-d
fold4,0.550561797752809,0.5232065082639795,94,iemocap
fold4,0.7136797454931071,0.6183041724173874,94,crema-d
fold5,0.6423487544483986,0.6126821866884973,90,iemocap_crema-d
fold5,0.5868673050615595,0.5009431771797708,90,iemocap
fold5,0.6848167539267016,0.6049519432002867,90,crema-d
average,0.6578602922013574,0.6293586448281163,90,iemocap_crema-d
average,0.5848364651607911,0.5405897183670569,90,iemocap
average,0.702943606121187,0.6312503903851667,90,crema-d
