,acc,rec,epoch,dataset
fold1,0.6333333333333333,0.5561157145625963,69,msp-improv_crema-d
fold1,0.5568862275449101,0.4506635869821594,69,msp-improv
fold1,0.6956097560975609,0.6094418529157086,69,crema-d
fold2,0.6053621825023519,0.5267907157888629,73,msp-improv_crema-d
fold2,0.5376799322607959,0.42175487892923547,73,msp-improv
fold2,0.68994708994709,0.6131795623770139,73,crema-d
fold3,0.6304926764314248,0.5706796366866097,60,msp-improv_crema-d
fold3,0.527972027972028,0.4134468465313257,60,msp-improv
fold3,0.6935483870967742,0.6506301465269215,60,crema-d
fold4,0.606970509383378,0.5086817876852432,46,msp-improv_crema-d
fold4,0.5184381778741866,0.41951684678957407,46,msp-improv
fold4,0.6935312831389183,0.5761814476623962,46,crema-d
fold5,0.557037037037037,0.49777521797188723,71,msp-improv_crema-d
fold5,0.44018691588785047,0.35837047382221904,71,msp-improv
fold5,0.6879581151832461,0.6046247217885026,71,crema-d
average,0.606639147737505,0.5320086145390399,71,msp-improv_crema-d
average,0.5162326563079542,0.4127505266109027,71,msp-improv
average,0.692118926292718,0.6108115462541086,71,crema-d
