,acc,uar
fold1,0.9211111111111111,0.91125
fold2,0.9111111111111111,0.9195
fold3,0.892,0.892
fold4,0.949,0.9490000000000001
fold5,0.933,0.933
average,0.9212444444444443,0.92095
