,acc,uar
fold1,0.8416666666666667,0.8396875
fold2,0.836986301369863,0.8378947368421052
fold3,0.8547945205479452,0.8544360902255639
fold4,0.8657534246575342,0.8664414414414414
fold5,0.8835616438356164,0.8832956259426847
average,0.8565525114155251,0.856351078890359
