,acc,uar,epoch,dataset
fold1,0.6731707317073171,0.6593087674150602,132,crema-d
fold2,0.7015873015873015,0.6276278526275982,185,crema-d
fold3,0.7440860215053764,0.5989596812783249,151,crema-d
fold4,0.7221633085896076,0.6246493448147309,169,crema-d
fold5,0.7151832460732984,0.7100147486499002,196,crema-d
average,0.7112381218925802,0.644112078957123,196,crema-d
