,acc,uar,epoch,dataset
fold1,0.6305309734513275,0.6278855636089897,197,iemocap_msp-improv
fold2,0.6201052016364699,0.559992285351262,195,iemocap_msp-improv
fold3,0.5738115095913261,0.5248708078771704,165,iemocap_msp-improv
fold4,0.6298076923076923,0.6230259568777348,197,iemocap_msp-improv
fold5,0.5546918378678511,0.4938518343047242,186,iemocap_msp-improv
average,0.6017894429709334,0.5659252896039761,186,iemocap_msp-improv
