,acc,uar
fold1,0.91625,0.916396352477203
fold2,0.88625,0.8882262336345024
fold3,0.905,0.9058899287906921
fold4,0.86875,0.8666178568746714
fold5,0.85875,0.8572326571970053
average,0.8869999999999999,0.8868726057948149
