,acc,uar
fold1,0.9044444444444445,0.9065000000000001
fold2,0.8844444444444445,0.873
fold3,0.828,0.8280000000000001
fold4,0.795,0.7949999999999999
fold5,0.864,0.864
average,0.8551777777777778,0.8533
