,acc,uar
fold1,0.909375,0.9101190476190477
fold2,0.85375,0.8535584597403734
fold3,0.84875,0.8490602596396047
fold4,0.85625,0.8556383316220724
fold5,0.845,0.8466228893058161
average,0.8626249999999999,0.8629997975853829
