,acc,uar
fold1,0.9071428571428571,0.899205647261095
fold2,0.8935714285714286,0.8912387355609674
fold3,0.8685714285714285,0.8597083703495494
fold4,0.89,0.8875906535222888
fold5,0.8785714285714286,0.8749015395631937
average,0.8875714285714287,0.8825289892514189
