,acc,uar
fold1,0.5144444444444445,0.5245633359559402
fold2,0.565,0.5574286763684012
fold3,0.509,0.5091515091515091
fold4,0.5215,0.5212890851563406
fold5,0.5365,0.5382388633387324
average,0.5292888888888889,0.5301342939941847
