,acc,uar
fold1,0.911875,0.9118818935654587
fold2,0.84875,0.850135455574951
fold3,0.836875,0.8366225243173562
fold4,0.84375,0.8449055712271907
fold5,0.875625,0.8754375984596534
average,0.8633750000000001,0.8637966086289219
