,acc,uar
fold1,0.945,0.9459904052439658
fold2,0.8925,0.8904889400460414
fold3,0.899375,0.8988677488108706
fold4,0.908125,0.9092018805759263
fold5,0.92375,0.9245580255557501
average,0.91375,0.9138214000465108
