,acc,uar
fold1,0.7878571428571428,0.7899567142479513
fold2,0.7707142857142857,0.7743419329491881
fold3,0.76,0.7633245236745081
fold4,0.7764285714285715,0.7766287888064392
fold5,0.7742857142857142,0.7820136250464397
average,0.7738571428571428,0.7772531169449053
