,acc,uar
fold1,0.8885714285714286,0.8882592457848512
fold2,0.89,0.8884111384111384
fold3,0.8821428571428571,0.8817527845427461
fold4,0.8692857142857143,0.8698474653775804
fold5,0.8764285714285714,0.8769604086845466
average,0.8812857142857142,0.8810462085601725
