,acc,uar
fold1,0.80125,0.8013528146137728
fold2,0.716875,0.7173279901896379
fold3,0.775,0.7747958904644712
fold4,0.7225,0.7236321478693095
fold5,0.783125,0.7821291040484109
average,0.75975,0.7598475894371205
