,acc,uar,epoch,dataset
fold1,0.5766961651917404,0.5351190687304184,157,iemocap_msp-improv
fold2,0.5885447106954997,0.5492844171321274,167,iemocap_msp-improv
fold3,0.5479566305254379,0.493215329513419,197,iemocap_msp-improv
fold4,0.5618131868131868,0.5275129757335696,155,iemocap_msp-improv
fold5,0.5435868961687951,0.4762041665015921,186,iemocap_msp-improv
average,0.563719517878932,0.5162671915222253,186,iemocap_msp-improv
