,acc,uar,epoch,dataset
fold1,0.684346701164295,0.6329204047223356,167,iemocap_crema-d
fold1,0.6717850287907869,0.6616261122671147,167,iemocap
fold1,0.6907317073170731,0.5812819664245314,167,crema-d
fold2,0.6542372881355932,0.6234530727213675,126,iemocap_crema-d
fold2,0.6169811320754717,0.5143312159888751,126,iemocap
fold2,0.6751322751322751,0.5981957132171123,126,crema-d
fold3,0.6615285806037251,0.6267516729621962,146,iemocap_crema-d
fold3,0.5741626794258373,0.5339294570573271,146,iemocap
fold3,0.7204301075268817,0.6089306558837075,146,crema-d
fold4,0.6526743398781314,0.6116219596572039,187,iemocap_crema-d
fold4,0.552434456928839,0.5458756122549226,187,iemocap
fold4,0.7094379639448568,0.6165941303334975,187,crema-d
fold5,0.6316725978647687,0.6017013716277718,195,iemocap_crema-d
fold5,0.5690834473324213,0.4960870532941323,195,iemocap
fold5,0.6795811518324607,0.5962711452809518,195,crema-d
average,0.6568919015293028,0.6192896963381751,195,iemocap_crema-d
average,0.5968893489106712,0.5503698901724744,195,iemocap
average,0.6950626411507094,0.6002547222279602,195,crema-d
